1990|0|1781932|United States|US|US|9150541|70
1990|0|1685631|United States|US|US|9150541|71
1990|0|1607446|United States|US|US|9150541|72
1990|0|1499695|United States|US|US|9150541|73
1990|0|1450359|United States|US|US|9150541|74
1990|0|1400854|United States|US|US|9150541|75
1990|0|1299731|United States|US|US|9150541|76
1990|0|1231604|United States|US|US|9150541|77
1990|0|1148910|United States|US|US|9150541|78
1990|0|1065897|United States|US|US|9150541|79
1990|0|949424|United States|US|US|9150541|80
1990|0|864313|United States|US|US|9150541|81
1990|0|789319|United States|US|US|9150541|82
1990|0|706332|United States|US|US|9150541|83
1990|0|627309|United States|US|US|9150541|84
1990|0|550555|United States|US|US|9150541|85
1990|0|472473|United States|US|US|9150541|86
1990|0|401369|United States|US|US|9150541|87
1990|0|327733|United States|US|US|9150541|88
1990|0|301490|United States|US|US|9150541|89
1990|0|233845|United States|US|US|9150541|90
1990|0|177807|United States|US|US|9150541|91
1990|0|143188|United States|US|US|9150541|92
1990|0|116435|United States|US|US|9150541|93
1990|0|93022|United States|US|US|9150541|94
1990|0|69255|United States|US|US|9150541|95
1990|0|50835|United States|US|US|9150541|96
1990|0|37965|United States|US|US|9150541|97
1990|0|26153|United States|US|US|9150541|98
1990|0|20989|United States|US|US|9150541|99
1990|0|36486|United States|US|US|9150541|100
1991|0|4003780|United States|US|US|9150541|0
1991|0|3953336|United States|US|US|9150541|1
1991|0|3806523|United States|US|US|9150541|2
1991|0|3722775|United States|US|US|9150541|3
1991|0|3721632|United States|US|US|9150541|4
1991|0|3707078|United States|US|US|9150541|5
1991|0|3686288|United States|US|US|9150541|6
1991|0|3583698|United States|US|US|9150541|7
1991|0|3537332|United States|US|US|9150541|8
1991|0|3766734|United States|US|US|9150541|9
1991|0|3712645|United States|US|US|9150541|10
1991|0|3678118|United States|US|US|9150541|11
1991|0|3504884|United States|US|US|9150541|12
1991|0|3432293|United States|US|US|9150541|13
1991|0|3428015|United States|US|US|9150541|14
1991|0|3311819|United States|US|US|9150541|15
1991|0|3380269|United States|US|US|9150541|16
1991|0|3370624|United States|US|US|9150541|17
1991|0|3403441|United States|US|US|9150541|18
1991|0|3804127|United States|US|US|9150541|19
1991|0|4065067|United States|US|US|9150541|20
1991|0|3964324|United States|US|US|9150541|21
1991|0|3745551|United States|US|US|9150541|22
1991|0|3656482|United States|US|US|9150541|23
1991|0|3803001|United States|US|US|9150541|24
1991|0|3878137|United States|US|US|9150541|25
1991|0|4080068|United States|US|US|9150541|26
1991|0|4262978|United States|US|US|9150541|27
1991|0|4127113|United States|US|US|9150541|28
1991|0|4574841|United States|US|US|9150541|29
1991|0|4526969|United States|US|US|9150541|30
1991|0|4446648|United States|US|US|9150541|31
1991|0|4402990|United States|US|US|9150541|32
1991|0|4395012|United States|US|US|9150541|33
1991|0|4529246|United States|US|US|9150541|34
1991|0|4336355|United States|US|US|9150541|35
1991|0|4206976|United States|US|US|9150541|36
1991|0|4127666|United States|US|US|9150541|37
1991|0|3807241|United States|US|US|9150541|38
1991|0|4099110|United States|US|US|9150541|39
1991|0|3837388|United States|US|US|9150541|40
1991|0|3711711|United States|US|US|9150541|41
1991|0|3633564|United States|US|US|9150541|42
1991|0|3589714|United States|US|US|9150541|43
1991|0|3979741|United States|US|US|9150541|44
1991|0|2841131|United States|US|US|9150541|45
1991|0|2829136|United States|US|US|9150541|46
1991|0|2854523|United States|US|US|9150541|47
1991|0|2874485|United States|US|US|9150541|48
1991|0|2729817|United States|US|US|9150541|49
1991|0|2538717|United States|US|US|9150541|50
1991|0|2349345|United States|US|US|9150541|51
1991|0|2309658|United States|US|US|9150541|52
1991|0|2285655|United States|US|US|9150541|53
1991|0|2207685|United States|US|US|9150541|54
1991|0|2139405|United States|US|US|9150541|55
1991|0|2193877|United States|US|US|9150541|56
1991|0|2065748|United States|US|US|9150541|57
1991|0|1959722|United States|US|US|9150541|58
1991|0|2084037|United States|US|US|9150541|59
1991|0|2133473|United States|US|US|9150541|60
1991|0|2103025|United States|US|US|9150541|61
1991|0|2082833|United States|US|US|9150541|62
1991|0|2148738|United States|US|US|9150541|63
1991|0|2135003|United States|US|US|9150541|64
1991|0|2069964|United States|US|US|9150541|65
1991|0|2067884|United States|US|US|9150541|66
1991|0|2028118|United States|US|US|9150541|67
1991|0|1913084|United States|US|US|9150541|68
1991|0|1959316|United States|US|US|9150541|69
1991|0|1888676|United States|US|US|9150541|70
1991|0|1728675|United States|US|US|9150541|71
1991|0|1646210|United States|US|US|9150541|72
1991|0|1525841|United States|US|US|9150541|73
1991|0|1466136|United States|US|US|9150541|74
1991|0|1409800|United States|US|US|9150541|75
1991|0|1338624|United States|US|US|9150541|76
1991|0|1246679|United States|US|US|9150541|77
1991|0|1200038|United States|US|US|9150541|78
1991|0|1086927|United States|US|US|9150541|79
1991|0|974484|United States|US|US|9150541|80
1991|0|885099|United States|US|US|9150541|81
1991|0|803943|United States|US|US|9150541|82
1991|0|738123|United States|US|US|9150541|83
1991|0|644864|United States|US|US|9150541|84
1991|0|545573|United States|US|US|9150541|85
1991|0|499551|United States|US|US|9150541|86
1991|0|424545|United States|US|US|9150541|87
1991|0|357082|United States|US|US|9150541|88
1991|0|288388|United States|US|US|9150541|89
1991|0|261108|United States|US|US|9150541|90
1991|0|199529|United States|US|US|9150541|91
1991|0|149367|United States|US|US|9150541|92
1991|0|118315|United States|US|US|9150541|93
1991|0|94284|United States|US|US|9150541|94
1991|0|73249|United States|US|US|9150541|95
1991|0|53757|United States|US|US|9150541|96
1991|0|38600|United States|US|US|9150541|97
1991|0|28166|United States|US|US|9150541|98
1991|0|18841|United States|US|US|9150541|99
1991|0|38784|United States|US|US|9150541|100
1992|0|3972775|United States|US|US|9150541|0
1992|0|3978057|United States|US|US|9150541|1
1992|0|3963541|United States|US|US|9150541|2
1992|0|3823718|United States|US|US|9150541|3
1992|0|3789950|United States|US|US|9150541|4
1992|0|3732466|United States|US|US|9150541|5
1992|0|3714856|United States|US|US|9150541|6
1992|0|3713396|United States|US|US|9150541|7
1992|0|3494500|United States|US|US|9150541|8
1992|0|3775886|United States|US|US|9150541|9
1992|0|3810655|United States|US|US|9150541|10
1992|0|3692127|United States|US|US|9150541|11
1992|0|3707649|United States|US|US|9150541|12
1992|0|3557576|United States|US|US|9150541|13
1992|0|3477756|United States|US|US|9150541|14
1992|0|3484289|United States|US|US|9150541|15
1992|0|3350995|United States|US|US|9150541|16
1992|0|3461562|United States|US|US|9150541|17
1992|0|3351383|United States|US|US|9150541|18
1992|0|3598011|United States|US|US|9150541|19
1992|0|3795137|United States|US|US|9150541|20
1992|0|4001481|United States|US|US|9150541|21
1992|0|3890274|United States|US|US|9150541|22
1992|0|3746008|United States|US|US|9150541|23
1992|0|3755102|United States|US|US|9150541|24
1992|0|3821292|United States|US|US|9150541|25
1992|0|3891166|United States|US|US|9150541|26
1992|0|4156896|United States|US|US|9150541|27
1992|0|4120898|United States|US|US|9150541|28
1992|0|4512365|United States|US|US|9150541|29
1992|0|4559977|United States|US|US|9150541|30
1992|0|4453926|United States|US|US|9150541|31
1992|0|4505408|United States|US|US|9150541|32
1992|0|4414262|United States|US|US|9150541|33
1992|0|4560780|United States|US|US|9150541|34
1992|0|4540097|United States|US|US|9150541|35
1992|0|4267100|United States|US|US|9150541|36
1992|0|4255696|United States|US|US|9150541|37
1992|0|3948714|United States|US|US|9150541|38
1992|0|4172792|United States|US|US|9150541|39
1992|0|4021624|United States|US|US|9150541|40
1992|0|3743338|United States|US|US|9150541|41
1992|0|3719756|United States|US|US|9150541|42
1992|0|3605280|United States|US|US|9150541|43
1992|0|3701937|United States|US|US|9150541|44
1992|0|3925208|United States|US|US|9150541|45
1992|0|2769174|United States|US|US|9150541|46
1992|0|2861189|United States|US|US|9150541|47
1992|0|2744874|United States|US|US|9150541|48
1992|0|3112253|United States|US|US|9150541|49
1992|0|2680785|United States|US|US|9150541|50
1992|0|2452384|United States|US|US|9150541|51
1992|0|2349283|United States|US|US|9150541|52
1992|0|2326056|United States|US|US|9150541|53
1992|0|2326512|United States|US|US|9150541|54
1992|0|2156534|United States|US|US|9150541|55
1992|0|2158953|United States|US|US|9150541|56
1992|0|2198162|United States|US|US|9150541|57
1992|0|1952232|United States|US|US|9150541|58
1992|0|2055019|United States|US|US|9150541|59
1992|0|2042689|United States|US|US|9150541|60
1992|0|2081833|United States|US|US|9150541|61
1992|0|2094572|United States|US|US|9150541|62
1992|0|2088269|United States|US|US|9150541|63
1992|0|2169795|United States|US|US|9150541|64
1992|0|2083818|United States|US|US|9150541|65
1992|0|2024865|United States|US|US|9150541|66
1992|0|2042608|United States|US|US|9150541|67
1992|0|1938844|United States|US|US|9150541|68
1992|0|1905437|United States|US|US|9150541|69
1992|0|1909884|United States|US|US|9150541|70
1992|0|1829579|United States|US|US|9150541|71
1992|0|1687724|United States|US|US|9150541|72
1992|0|1571028|United States|US|US|9150541|73
1992|0|1492232|United States|US|US|9150541|74
1992|0|1424893|United States|US|US|9150541|75
1992|0|1347524|United States|US|US|9150541|76
1992|0|1282300|United States|US|US|9150541|77
1992|0|1211001|United States|US|US|9150541|78
1992|0|1134927|United States|US|US|9150541|79
1992|0|1000758|United States|US|US|9150541|80
1992|0|906037|United States|US|US|9150541|81
1992|0|824350|United States|US|US|9150541|82
1992|0|749775|United States|US|US|9150541|83
1992|0|673750|United States|US|US|9150541|84
1992|0|564365|United States|US|US|9150541|85
1992|0|494560|United States|US|US|9150541|86
1992|0|448314|United States|US|US|9150541|87
1992|0|377541|United States|US|US|9150541|88
1992|0|314111|United States|US|US|9150541|89
1992|0|248616|United States|US|US|9150541|90
1992|0|222118|United States|US|US|9150541|91
1992|0|167463|United States|US|US|9150541|92
1992|0|123178|United States|US|US|9150541|93
1992|0|95403|United States|US|US|9150541|94
1992|0|73472|United States|US|US|9150541|95
1992|0|56885|United States|US|US|9150541|96
1992|0|40739|United States|US|US|9150541|97
1992|0|28513|United States|US|US|9150541|98
1992|0|20137|United States|US|US|9150541|99
1992|0|39245|United States|US|US|9150541|100
1993|0|3894191|United States|US|US|9150541|0
1993|0|3955183|United States|US|US|9150541|1
1993|0|3992724|United States|US|US|9150541|2
1993|0|3989373|United States|US|US|9150541|3
1993|0|3897804|United States|US|US|9150541|4
1993|0|3805253|United States|US|US|9150541|5
1993|0|3743247|United States|US|US|9150541|6
1993|0|3748730|United States|US|US|9150541|7
1993|0|3636925|United States|US|US|9150541|8
1993|0|3711801|United States|US|US|9150541|9
1993|0|3829516|United States|US|US|9150541|10
1993|0|3796036|United States|US|US|9150541|11
1993|0|3727762|United States|US|US|9150541|12
1993|0|3761340|United States|US|US|9150541|13
1993|0|3606749|United States|US|US|9150541|14
1993|0|3536566|United States|US|US|9150541|15
1993|0|3525035|United States|US|US|9150541|16
1993|0|3427387|United States|US|US|9150541|17
1993|0|3452534|United States|US|US|9150541|18
1993|0|3532331|United States|US|US|9150541|19
1993|0|3594606|United States|US|US|9150541|20
1993|0|3738322|United States|US|US|9150541|21
1993|0|3926281|United States|US|US|9150541|22
1993|0|3890657|United States|US|US|9150541|23
1993|0|3840058|United States|US|US|9150541|24
1993|0|3784185|United States|US|US|9150541|25
1993|0|3825636|United States|US|US|9150541|26
1993|0|3966866|United States|US|US|9150541|27
1993|0|4032931|United States|US|US|9150541|28
1993|0|4459275|United States|US|US|9150541|29
1993|0|4520992|United States|US|US|9150541|30
1993|0|4473419|United States|US|US|9150541|31
1993|0|4513133|United States|US|US|9150541|32
1993|0|4508368|United States|US|US|9150541|33
1993|0|4567591|United States|US|US|9150541|34
1993|0|4583390|United States|US|US|9150541|35
1993|0|4462239|United States|US|US|9150541|36
1993|0|4306987|United States|US|US|9150541|37
1993|0|4089557|United States|US|US|9150541|38
1993|0|4284422|United States|US|US|9150541|39
1993|0|4118024|United States|US|US|9150541|40
1993|0|3912868|United States|US|US|9150541|41
1993|0|3758033|United States|US|US|9150541|42
1993|0|3692435|United States|US|US|9150541|43
1993|0|3703595|United States|US|US|9150541|44
1993|0|3672087|United States|US|US|9150541|45
1993|0|3825157|United States|US|US|9150541|46
1993|0|2801615|United States|US|US|9150541|47
1993|0|2761659|United States|US|US|9150541|48
1993|0|2952806|United States|US|US|9150541|49
1993|0|3074668|United States|US|US|9150541|50
1993|0|2589776|United States|US|US|9150541|51
1993|0|2455989|United States|US|US|9150541|52
1993|0|2361390|United States|US|US|9150541|53
1993|0|2368802|United States|US|US|9150541|54
1993|0|2277486|United States|US|US|9150541|55
1993|0|2168705|United States|US|US|9150541|56
1993|0|2162654|United States|US|US|9150541|57
1993|0|2092254|United States|US|US|9150541|58
1993|0|2035154|United States|US|US|9150541|59
1993|0|2022853|United States|US|US|9150541|60
1993|0|1989225|United States|US|US|9150541|61
1993|0|2076584|United States|US|US|9150541|62
1993|0|2098966|United States|US|US|9150541|63
1993|0|2104590|United States|US|US|9150541|64
1993|0|2120517|United States|US|US|9150541|65
1993|0|2041079|United States|US|US|9150541|66
1993|0|2003067|United States|US|US|9150541|67
1993|0|1952519|United States|US|US|9150541|68
1993|0|1926597|United States|US|US|9150541|69
1993|0|1861074|United States|US|US|9150541|70
1993|0|1846246|United States|US|US|9150541|71
1993|0|1786398|United States|US|US|9150541|72
1993|0|1618182|United States|US|US|9150541|73
1993|0|1536940|United States|US|US|9150541|74
1993|0|1448975|United States|US|US|9150541|75
1993|0|1362080|United States|US|US|9150541|76
1993|0|1289251|United States|US|US|9150541|77
1993|0|1241695|United States|US|US|9150541|78
1993|0|1145198|United States|US|US|9150541|79
1993|0|1051641|United States|US|US|9150541|80
1993|0|927630|United States|US|US|9150541|81
1993|0|845877|United States|US|US|9150541|82
1993|0|766435|United States|US|US|9150541|83
1993|0|684844|United States|US|US|9150541|84
1993|0|593326|United States|US|US|9150541|85
1993|0|511088|United States|US|US|9150541|86
1993|0|443172|United States|US|US|9150541|87
1993|0|398425|United States|US|US|9150541|88
1993|0|331928|United States|US|US|9150541|89
1993|0|269665|United States|US|US|9150541|90
1993|0|210668|United States|US|US|9150541|91
1993|0|186061|United States|US|US|9150541|92
1993|0|137945|United States|US|US|9150541|93
1993|0|98879|United States|US|US|9150541|94
1993|0|73544|United States|US|US|9150541|95
1993|0|57042|United States|US|US|9150541|96
1993|0|42998|United States|US|US|9150541|97
1993|0|29976|United States|US|US|9150541|98
1993|0|20198|United States|US|US|9150541|99
1993|0|40651|United States|US|US|9150541|100
1994|0|3837113|United States|US|US|9150541|0
1994|0|3882132|United States|US|US|9150541|1
1994|0|3968620|United States|US|US|9150541|2
1994|0|4022773|United States|US|US|9150541|3
1994|0|4066224|United States|US|US|9150541|4
1994|0|3911606|United States|US|US|9150541|5
1994|0|3813700|United States|US|US|9150541|6
1994|0|3778668|United States|US|US|9150541|7
1994|0|3682989|United States|US|US|9150541|8
1994|0|3837716|United States|US|US|9150541|9
1994|0|3768473|United States|US|US|9150541|10
1994|0|3816106|United States|US|US|9150541|11
1994|0|3832675|United States|US|US|9150541|12
1994|0|3775338|United States|US|US|9150541|13
1994|0|3808694|United States|US|US|9150541|14
1994|0|3663343|United States|US|US|9150541|15
1994|0|3572649|United States|US|US|9150541|16
1994|0|3592713|United States|US|US|9150541|17
1994|0|3425202|United States|US|US|9150541|18
1994|0|3621902|United States|US|US|9150541|19
1994|0|3528405|United States|US|US|9150541|20
1994|0|3542839|United States|US|US|9150541|21
1994|0|3674968|United States|US|US|9150541|22
1994|0|3928673|United States|US|US|9150541|23
1994|0|3981179|United States|US|US|9150541|24
1994|0|3879824|United States|US|US|9150541|25
1994|0|3780362|United States|US|US|9150541|26
1994|0|3900921|United States|US|US|9150541|27
1994|0|3861126|United States|US|US|9150541|28
1994|0|4317332|United States|US|US|9150541|29
1994|0|4487755|United States|US|US|9150541|30
1994|0|4419390|United States|US|US|9150541|31
1994|0|4529937|United States|US|US|9150541|32
1994|0|4504582|United States|US|US|9150541|33
1994|0|4648325|United States|US|US|9150541|34
1994|0|4598983|United States|US|US|9150541|35
1994|0|4498215|United States|US|US|9150541|36
1994|0|4490498|United States|US|US|9150541|37
1994|0|4156174|United States|US|US|9150541|38
1994|0|4390737|United States|US|US|9150541|39
1994|0|4249805|United States|US|US|9150541|40
1994|0|3994897|United States|US|US|9150541|41
1994|0|3933420|United States|US|US|9150541|42
1994|0|3729491|United States|US|US|9150541|43
1994|0|3776646|United States|US|US|9150541|44
1994|0|3690626|United States|US|US|9150541|45
1994|0|3576223|United States|US|US|9150541|46
1994|0|3861227|United States|US|US|9150541|47
1994|0|2713824|United States|US|US|9150541|48
1994|0|2948670|United States|US|US|9150541|49
1994|0|2930938|United States|US|US|9150541|50
1994|0|2968690|United States|US|US|9150541|51
1994|0|2595352|United States|US|US|9150541|52
1994|0|2462232|United States|US|US|9150541|53
1994|0|2404979|United States|US|US|9150541|54
1994|0|2321480|United States|US|US|9150541|55
1994|0|2280146|United States|US|US|9150541|56
1994|0|2169850|United States|US|US|9150541|57
1994|0|2070945|United States|US|US|9150541|58
1994|0|2166545|United States|US|US|9150541|59
1994|0|2011277|United States|US|US|9150541|60
1994|0|1964705|United States|US|US|9150541|61
1994|0|1985428|United States|US|US|9150541|62
1994|0|2078772|United States|US|US|9150541|63
1994|0|2109989|United States|US|US|9150541|64
1994|0|2058214|United States|US|US|9150541|65
1994|0|2079157|United States|US|US|9150541|66
1994|0|2021510|United States|US|US|9150541|67
1994|0|1913794|United States|US|US|9150541|68
1994|0|1935051|United States|US|US|9150541|69
1994|0|1884782|United States|US|US|9150541|70
1994|0|1794102|United States|US|US|9150541|71
1994|0|1801138|United States|US|US|9150541|72
1994|0|1719772|United States|US|US|9150541|73
1994|0|1582271|United States|US|US|9150541|74
1994|0|1489914|United States|US|US|9150541|75
1994|0|1384232|United States|US|US|9150541|76
1994|0|1300723|United States|US|US|9150541|77
1994|0|1243529|United States|US|US|9150541|78
1994|0|1173164|United States|US|US|9150541|79
1994|0|1067825|United States|US|US|9150541|80
1994|0|970846|United States|US|US|9150541|81
1994|0|866708|United States|US|US|9150541|82
1994|0|783169|United States|US|US|9150541|83
1994|0|699870|United States|US|US|9150541|84
1994|0|606196|United States|US|US|9150541|85
1994|0|536180|United States|US|US|9150541|86
1994|0|456904|United States|US|US|9150541|87
1994|0|393176|United States|US|US|9150541|88
1994|0|349679|United States|US|US|9150541|89
1994|0|283446|United States|US|US|9150541|90
1994|0|227485|United States|US|US|9150541|91
1994|0|175750|United States|US|US|9150541|92
1994|0|152730|United States|US|US|9150541|93
1994|0|110197|United States|US|US|9150541|94
1994|0|75310|United States|US|US|9150541|95
1994|0|56973|United States|US|US|9150541|96
1994|0|42910|United States|US|US|9150541|97
1994|0|31447|United States|US|US|9150541|98
1994|0|21022|United States|US|US|9150541|99
1994|0|41627|United States|US|US|9150541|100
1995|0|3791386|United States|US|US|9150541|0
1995|0|3832267|United States|US|US|9150541|1
1995|0|3896142|United States|US|US|9150541|2
1995|0|4003956|United States|US|US|9150541|3
1995|0|4102754|United States|US|US|9150541|4
1995|0|4080906|United States|US|US|9150541|5
1995|0|3918857|United States|US|US|9150541|6
1995|0|3851996|United States|US|US|9150541|7
1995|0|3724335|United States|US|US|9150541|8
1995|0|3862077|United States|US|US|9150541|9
1995|0|3900144|United States|US|US|9150541|10
1995|0|3757198|United States|US|US|9150541|11
1995|0|3854253|United States|US|US|9150541|12
1995|0|3875030|United States|US|US|9150541|13
1995|0|3820424|United States|US|US|9150541|14
1995|0|3864742|United States|US|US|9150541|15
1995|0|3695963|United States|US|US|9150541|16
1995|0|3631592|United States|US|US|9150541|17
1995|0|3598495|United States|US|US|9150541|18
1995|0|3583206|United States|US|US|9150541|19
1995|0|3620771|United States|US|US|9150541|20
1995|0|3482672|United States|US|US|9150541|21
1995|0|3491866|United States|US|US|9150541|22
1995|0|3687003|United States|US|US|9150541|23
1995|0|4017902|United States|US|US|9150541|24
1995|0|4037151|United States|US|US|9150541|25
1995|0|3872102|United States|US|US|9150541|26
1995|0|3860540|United States|US|US|9150541|27
1995|0|3814487|United States|US|US|9150541|28
1995|0|4095656|United States|US|US|9150541|29
1995|0|4370579|United States|US|US|9150541|30
1995|0|4376542|United States|US|US|9150541|31
1995|0|4477611|United States|US|US|9150541|32
1995|0|4515205|United States|US|US|9150541|33
1995|0|4632250|United States|US|US|9150541|34
1995|0|4693270|United States|US|US|9150541|35
1995|0|4509835|United States|US|US|9150541|36
1995|0|4516778|United States|US|US|9150541|37
1995|0|4353674|United States|US|US|9150541|38
1995|0|4418063|United States|US|US|9150541|39
1995|0|4380551|United States|US|US|9150541|40
1995|0|4112101|United States|US|US|9150541|41
1995|0|4023082|United States|US|US|9150541|42
1995|0|3903382|United States|US|US|9150541|43
1995|0|3800032|United States|US|US|9150541|44
1995|0|3782323|United States|US|US|9150541|45
1995|0|3593186|United States|US|US|9150541|46
1995|0|3612375|United States|US|US|9150541|47
1995|0|3758611|United States|US|US|9150541|48
1995|0|2877246|United States|US|US|9150541|49
1995|0|2942507|United States|US|US|9150541|50
1995|0|2829519|United States|US|US|9150541|51
1995|0|2978860|United States|US|US|9150541|52
1995|0|2596862|United States|US|US|9150541|53
1995|0|2508750|United States|US|US|9150541|54
1995|0|2361284|United States|US|US|9150541|55
1995|0|2315629|United States|US|US|9150541|56
1995|0|2280292|United States|US|US|9150541|57
1995|0|2092492|United States|US|US|9150541|58
1995|0|2132601|United States|US|US|9150541|59
1995|0|2150767|United States|US|US|9150541|60
1995|0|1950471|United States|US|US|9150541|61
1995|0|1963833|United States|US|US|9150541|62
1995|0|1986464|United States|US|US|9150541|63
1995|0|2086189|United States|US|US|9150541|64
1995|0|2066151|United States|US|US|9150541|65
1995|0|2020906|United States|US|US|9150541|66
1995|0|2063478|United States|US|US|9150541|67
1995|0|1932993|United States|US|US|9150541|68
1995|0|1892957|United States|US|US|9150541|69
1995|0|1897621|United States|US|US|9150541|70
1995|0|1814445|United States|US|US|9150541|71
1995|0|1751194|United States|US|US|9150541|72
1995|0|1743526|United States|US|US|9150541|73
1995|0|1682817|United States|US|US|9150541|74
1995|0|1533755|United States|US|US|9150541|75
1995|0|1424436|United States|US|US|9150541|76
1995|0|1321703|United States|US|US|9150541|77
1995|0|1251908|United States|US|US|9150541|78
1995|0|1176080|United States|US|US|9150541|79
1995|0|1102979|United States|US|US|9150541|80
1995|0|984170|United States|US|US|9150541|81
1995|0|909983|United States|US|US|9150541|82
1995|0|800876|United States|US|US|9150541|83
1995|0|716604|United States|US|US|9150541|84
1995|0|624365|United States|US|US|9150541|85
1995|0|548357|United States|US|US|9150541|86
1995|0|479847|United States|US|US|9150541|87
1995|0|406201|United States|US|US|9150541|88
1995|0|345888|United States|US|US|9150541|89
1995|0|298300|United States|US|US|9150541|90
1995|0|239170|United States|US|US|9150541|91
1995|0|190148|United States|US|US|9150541|92
1995|0|144400|United States|US|US|9150541|93
1995|0|122026|United States|US|US|9150541|94
1995|0|83577|United States|US|US|9150541|95
1995|0|58672|United States|US|US|9150541|96
1995|0|42988|United States|US|US|9150541|97
1995|0|31436|United States|US|US|9150541|98
1995|0|22025|United States|US|US|9150541|99
1995|0|43322|United States|US|US|9150541|100
1996|0|3744999|United States|US|US|9150541|0
1996|0|3793945|United States|US|US|9150541|1
1996|0|3847031|United States|US|US|9150541|2
1996|0|3936378|United States|US|US|9150541|3
1996|0|4085919|United States|US|US|9150541|4
1996|0|4118615|United States|US|US|9150541|5
1996|0|4087823|United States|US|US|9150541|6
1996|0|3961111|United States|US|US|9150541|7
1996|0|3810244|United States|US|US|9150541|8
1996|0|3882737|United States|US|US|9150541|9
1996|0|3930865|United States|US|US|9150541|10
1996|0|3891750|United States|US|US|9150541|11
1996|0|3798286|United States|US|US|9150541|12
1996|0|3893189|United States|US|US|9150541|13
1996|0|3921019|United States|US|US|9150541|14
1996|0|3876042|United States|US|US|9150541|15
1996|0|3896547|United States|US|US|9150541|16
1996|0|3748949|United States|US|US|9150541|17
1996|0|3647933|United States|US|US|9150541|18
1996|0|3750689|United States|US|US|9150541|19
1996|0|3586696|United States|US|US|9150541|20
1996|0|3574730|United States|US|US|9150541|21
1996|0|3438174|United States|US|US|9150541|22
1996|0|3508350|United States|US|US|9150541|23
1996|0|3768695|United States|US|US|9150541|24
1996|0|4087468|United States|US|US|9150541|25
1996|0|4021994|United States|US|US|9150541|26
1996|0|3957669|United States|US|US|9150541|27
1996|0|3790654|United States|US|US|9150541|28
1996|0|4006355|United States|US|US|9150541|29
1996|0|4170072|United States|US|US|9150541|30
1996|0|4251949|United States|US|US|9150541|31
1996|0|4435751|United States|US|US|9150541|32
1996|0|4456300|United States|US|US|9150541|33
1996|0|4631093|United States|US|US|9150541|34
